shot_distance,minutes_remaining,shot_type,game_date,matchup,opponent,action_type,shot_zone_area,period,shot_made_flag
28,7.1,3,2002-11-07,Visitante,BOS,Jump Shot,Left Side Center,4,0.0
19,6.26,2,2002-11-07,Visitante,BOS,Jump Shot,Left Side Center,4,1.0
18,5.49,2,2002-11-07,Visitante,BOS,Jump Shot,Left Side Center,4,0.0
13,5.12,2,2002-11-07,Visitante,BOS,Jump Shot,Left Side,4,0.0
14,4.41,2,2002-11-07,Visitante,BOS,Jump Shot,Right Side,4,0.0
25,3.17,3,2002-11-07,Visitante,BOS,Jump Shot,Center,4,0.0
18,2.31,2,2002-11-07,Visitante,BOS,Jump Shot,Right Side Center,4,0.0
7,2.16,2,2002-11-07,Visitante,BOS,Jump Shot,Center,4,0.0
16,2.1,2,2002-11-07,Visitante,BOS,Jump Shot,Left Side Center,4,0.0
13,1.36,2,2002-11-07,Visitante,BOS,Jump Shot,Left Side,4,0.0
5,0.53,2,2002-11-07,Visitante,BOS,Jump Shot,Center,4,0.0
10,0.18,2,2002-11-07,Visitante,BOS,Jump Shot,Right Side,4,0.0
16,3.46,2,2002-11-07,Visitante,BOS,Jump Shot,Left Side Center,5,0.0
21,2.16,2,2002-11-07,Visitante,BOS,Jump Shot,Center,5,1.0
18,0.58,2,2002-11-07,Visitante,BOS,Turnaround Jump Shot,Center,5,1.0
25,0.1,3,2002-11-07,Visitante,BOS,Jump Shot,Left Side Center,5,0.0
13,11.11,2,2002-11-08,Visitante,WAS,Jump Shot,Right Side,1,0.0
1,10.32,2,2002-11-08,Visitante,WAS,Running Layup Shot,Center,1,1.0
20,10.12,2,2002-11-08,Visitante,WAS,Jump Shot,Right Side Center,1,0.0
20,5.1,2,2002-11-08,Visitante,WAS,Jump Shot,Right Side,1,1.0
1,3.34,2,2002-11-08,Visitante,WAS,Layup Shot,Center,1,0.0
20,2.25,2,2002-11-08,Visitante,WAS,Jump Shot,Center,1,0.0
7,1.58,2,2002-11-08,Visitante,WAS,Jump Shot,Center,1,0.0
12,0.4,2,2002-11-08,Visitante,WAS,Jump Shot,Right Side,1,1.0
12,6.26,2,2002-11-08,Visitante,WAS,Jump Shot,Center,2,0.0
20,5.1,2,2002-11-08,Visitante,WAS,Jump Shot,Right Side Center,2,0.0
20,2.31,2,2002-11-08,Visitante,WAS,Jump Shot,Right Side Center,2,0.0
7,1.4,2,2002-11-08,Visitante,WAS,Jump Shot,Center,2,0.0
16,11.7,2,2002-11-08,Visitante,WAS,Turnaround Jump Shot,Right Side,3,0.0
20,10.5,2,2002-11-08,Visitante,WAS,Jump Shot,Right Side,3,0.0
9,5.1,2,2002-11-08,Visitante,WAS,Jump Shot,Left Side,3,0.0
21,3.57,2,2002-11-08,Visitante,WAS,Jump Shot,Right Side Center,3,1.0
1,0.52,2,2002-11-08,Visitante,WAS,Layup Shot,Center,3,0.0
19,6.12,2,2002-11-08,Visitante,WAS,Jump Shot,Right Side Center,4,0.0
12,3.44,2,2002-11-08,Visitante,WAS,Running Jump Shot,Left Side,4,1.0
6,2.42,2,2002-11-08,Visitante,WAS,Jump Shot,Center,4,1.0
13,1.14,2,2002-11-08,Visitante,WAS,Jump Shot,Center,4,0.0
18,9.21,2,2002-11-12,Casa,ATL,Jump Shot,Right Side Center,1,0.0
16,8.14,2,2002-11-12,Casa,ATL,Jump Shot,Right Side,1,0.0
15,6.0,2,2002-11-12,Casa,ATL,Fadeaway Jump Shot,Center,1,0.0
0,5.22,2,2002-11-12,Casa,ATL,Layup Shot,Center,1,0.0
11,1.2,2,2002-11-12,Casa,ATL,Jump Shot,Center,1,0.0
16,9.18,2,2002-11-12,Casa,ATL,Jump Shot,Right Side,2,1.0
0,6.11,2,2002-11-12,Casa,ATL,Driving Layup Shot,Center,2,1.0
10,1.46,2,2002-11-12,Casa,ATL,Jump Shot,Center,2,0.0
0,0.19,2,2002-11-12,Casa,ATL,Layup Shot,Center,2,1.0
10,10.11,2,2002-11-12,Casa,ATL,Jump Shot,Right Side,3,0.0
17,9.35,2,2002-11-12,Casa,ATL,Jump Shot,Center,3,1.0
0,9.13,2,2002-11-12,Casa,ATL,Slam Dunk Shot,Center,3,1.0
1,8.37,2,2002-11-12,Casa,ATL,Hook Shot,Center,3,0.0
9,6.19,2,2002-11-12,Casa,ATL,Running Jump Shot,Left Side,3,1.0
13,5.53,2,2002-11-12,Casa,ATL,Jump Shot,Center,3,0.0
0,4.58,2,2002-11-12,Casa,ATL,Driving Layup Shot,Center,3,1.0
13,4.35,2,2002-11-12,Casa,ATL,Jump Shot,Left Side,3,0.0
14,1.3,2,2002-11-12,Casa,ATL,Jump Shot,Right Side,3,0.0
25,0.29,3,2002-11-12,Casa,ATL,Jump Shot,Right Side Center,3,0.0
13,10.38,2,2002-11-12,Casa,ATL,Jump Shot,Right Side,4,0.0
19,5.29,2,2002-11-12,Casa,ATL,Jump Shot,Center,4,0.0
24,1.39,3,2002-11-12,Casa,ATL,Jump Shot,Left Side,4,0.0
14,8.6,2,2002-11-15,Casa,GSW,Jump Shot,Left Side,1,1.0
18,7.33,2,2002-11-15,Casa,GSW,Jump Shot,Right Side,1,1.0
17,6.46,2,2002-11-15,Casa,GSW,Jump Shot,Center,1,1.0
17,5.5,2,2002-11-15,Casa,GSW,Jump Shot,Right Side Center,1,1.0
19,5.16,2,2002-11-15,Casa,GSW,Jump Shot,Center,1,0.0
0,4.55,2,2002-11-15,Casa,GSW,Dunk Shot,Center,1,1.0
16,4.21,2,2002-11-15,Casa,GSW,Turnaround Jump Shot,Left Side Center,1,0.0
11,3.15,2,2002-11-15,Casa,GSW,Jump Shot,Left Side,1,0.0
17,3.5,2,2002-11-15,Casa,GSW,Jump Shot,Right Side,1,1.0
17,0.39,2,2002-11-15,Casa,GSW,Jump Shot,Left Side Center,1,0.0
28,0.1,3,2002-11-15,Casa,GSW,Jump Shot,Right Side Center,1,0.0
24,10.24,3,2002-11-15,Casa,GSW,Jump Shot,Left Side Center,2,0.0
17,9.41,2,2002-11-15,Casa,GSW,Jump Shot,Right Side Center,2,0.0
20,5.2,2,2002-11-15,Casa,GSW,Jump Shot,Left Side,2,1.0
18,4.38,2,2002-11-15,Casa,GSW,Jump Shot,Right Side,2,1.0
15,4.3,2,2002-11-15,Casa,GSW,Fadeaway Jump Shot,Left Side,2,0.0
0,1.9,2,2002-11-15,Casa,GSW,Driving Layup Shot,Center,2,0.0
22,0.34,2,2002-11-15,Casa,GSW,Jump Shot,Center,2,0.0
14,0.2,2,2002-11-15,Casa,GSW,Turnaround Jump Shot,Center,2,0.0
16,11.15,2,2002-11-15,Casa,GSW,Turnaround Jump Shot,Left Side,3,1.0
16,10.31,2,2002-11-15,Casa,GSW,Jump Shot,Right Side,3,0.0
0,8.31,2,2002-11-15,Casa,GSW,Layup Shot,Center,3,0.0
7,7.4,2,2002-11-15,Casa,GSW,Jump Shot,Center,3,0.0
16,6.33,2,2002-11-15,Casa,GSW,Jump Shot,Left Side Center,3,0.0
3,4.23,2,2002-11-15,Casa,GSW,Driving Finger Roll Shot,Center,3,1.0
0,2.6,2,2002-11-15,Casa,GSW,Dunk Shot,Center,3,1.0
26,0.57,3,2002-11-15,Casa,GSW,Jump Shot,Right Side Center,3,0.0
16,8.19,2,2002-11-15,Casa,GSW,Turnaround Jump Shot,Right Side,4,0.0
0,6.54,2,2002-11-15,Casa,GSW,Slam Dunk Shot,Center,4,1.0
16,6.24,2,2002-11-15,Casa,GSW,Jump Shot,Center,4,0.0
15,5.48,2,2002-11-15,Casa,GSW,Jump Shot,Center,4,0.0
18,5.1,2,2002-11-15,Casa,GSW,Jump Shot,Left Side,4,0.0
10,4.12,2,2002-11-15,Casa,GSW,Jump Shot,Left Side,4,0.0
15,1.57,2,2002-11-15,Casa,GSW,Jump Shot,Center,4,1.0
21,0.47,2,2002-11-15,Casa,GSW,Fadeaway Jump Shot,Left Side Center,4,0.0
19,0.18,2,2002-11-15,Casa,GSW,Jump Shot,Center,4,0.0
16,4.26,2,2002-11-15,Casa,GSW,Turnaround Jump Shot,Right Side,5,0.0
17,2.8,2,2002-11-15,Casa,GSW,Jump Shot,Right Side Center,5,0.0
14,1.31,2,2002-11-15,Casa,GSW,Turnaround Jump Shot,Left Side,5,1.0
15,0.34,2,2002-11-15,Casa,GSW,Turnaround Jump Shot,Left Side,5,0.0
9,11.45,2,2002-11-17,Casa,HOU,Jump Shot,Center,1,1.0
11,9.19,2,2002-11-17,Casa,HOU,Jump Shot,Center,1,1.0
14,8.2,2,2002-11-17,Casa,HOU,Jump Shot,Left Side,1,0.0
17,7.6,2,2002-11-17,Casa,HOU,Jump Shot,Right Side Center,1,0.0
14,5.29,2,2002-11-17,Casa,HOU,Jump Shot,Right Side,1,0.0
12,4.14,2,2002-11-17,Casa,HOU,Jump Shot,Center,1,0.0
20,10.4,2,2002-11-17,Casa,HOU,Jump Shot,Right Side Center,2,0.0
14,8.42,2,2002-11-17,Casa,HOU,Jump Shot,Center,2,1.0
16,7.58,2,2002-11-17,Casa,HOU,Jump Shot,Left Side Center,2,1.0
13,6.41,2,2002-11-17,Casa,HOU,Jump Shot,Center,2,1.0
7,4.54,2,2002-11-17,Casa,HOU,Jump Shot,Center,2,0.0
0,4.13,2,2002-11-17,Casa,HOU,Alley Oop Dunk Shot,Center,2,0.0
0,3.5,2,2002-11-17,Casa,HOU,Driving Layup Shot,Center,2,1.0
17,3.15,2,2002-11-17,Casa,HOU,Jump Shot,Center,2,0.0
18,0.5,2,2002-11-17,Casa,HOU,Jump Shot,Center,2,1.0
0,11.3,2,2002-11-17,Casa,HOU,Layup Shot,Center,3,0.0
6,10.52,2,2002-11-17,Casa,HOU,Jump Shot,Center,3,0.0
8,10.25,2,2002-11-17,Casa,HOU,Jump Shot,Center,3,0.0
16,10.0,2,2002-11-17,Casa,HOU,Jump Shot,Center,3,0.0
16,8.6,2,2002-11-17,Casa,HOU,Jump Shot,Right Side Center,3,0.0
16,7.27,2,2002-11-17,Casa,HOU,Jump Shot,Right Side,3,0.0
10,6.57,2,2002-11-17,Casa,HOU,Jump Shot,Right Side,3,1.0
16,4.56,2,2002-11-17,Casa,HOU,Jump Shot,Right Side Center,3,0.0
0,4.44,2,2002-11-17,Casa,HOU,Slam Dunk Shot,Center,3,1.0
16,3.4,2,2002-11-17,Casa,HOU,Jump Shot,Left Side Center,3,0.0
3,1.22,2,2002-11-17,Casa,HOU,Driving Layup Shot,Center,3,0.0
13,7.23,2,2002-11-17,Casa,HOU,Jump Shot,Left Side,4,1.0
10,6.44,2,2002-11-17,Casa,HOU,Jump Shot,Left Side,4,0.0
15,5.48,2,2002-11-17,Casa,HOU,Jump Shot,Right Side,4,1.0
16,5.13,2,2002-11-17,Casa,HOU,Jump Shot,Center,4,1.0
21,4.48,2,2002-11-17,Casa,HOU,Jump Shot,Left Side,4,1.0
10,4.12,2,2002-11-17,Casa,HOU,Jump Shot,Center,4,0.0
15,3.9,2,2002-11-17,Casa,HOU,Jump Shot,Left Side,4,1.0
17,2.28,2,2002-11-17,Casa,HOU,Jump Shot,Right Side Center,4,0.0
22,1.46,3,2002-11-17,Casa,HOU,Jump Shot,Right Side,4,1.0
0,0.8,2,2002-11-17,Casa,HOU,Driving Layup Shot,Center,4,0.0
26,0.2,3,2002-11-17,Casa,HOU,Jump Shot,Left Side Center,4,0.0
20,10.43,2,2002-11-19,Visitante,DAL,Jump Shot,Right Side Center,1,0.0
12,10.14,2,2002-11-19,Visitante,DAL,Jump Shot,Left Side,1,0.0
14,8.46,2,2002-11-19,Visitante,DAL,Jump Shot,Center,1,1.0
20,7.23,2,2002-11-19,Visitante,DAL,Jump Shot,Right Side Center,1,0.0
22,5.52,2,2002-11-19,Visitante,DAL,Jump Shot,Left Side Center,1,0.0
10,3.56,2,2002-11-19,Visitante,DAL,Jump Shot,Right Side,1,0.0
14,1.13,2,2002-11-19,Visitante,DAL,Jump Shot,Center,1,0.0
0,0.0,2,2002-11-19,Visitante,DAL,Slam Dunk Shot,Center,1,1.0
20,11.36,2,2002-11-19,Visitante,DAL,Jump Shot,Right Side,2,0.0
15,9.56,2,2002-11-19,Visitante,DAL,Jump Shot,Left Side,2,1.0
13,9.27,2,2002-11-19,Visitante,DAL,Jump Shot,Right Side,2,1.0
8,6.8,2,2002-11-19,Visitante,DAL,Turnaround Jump Shot,Right Side,2,1.0
17,5.21,2,2002-11-19,Visitante,DAL,Jump Shot,Right Side,2,0.0
0,3.45,2,2002-11-19,Visitante,DAL,Layup Shot,Center,2,1.0
14,0.37,2,2002-11-19,Visitante,DAL,Jump Shot,Left Side,2,0.0
13,11.39,2,2002-11-19,Visitante,DAL,Jump Shot,Left Side,3,0.0
14,8.57,2,2002-11-19,Visitante,DAL,Jump Shot,Left Side,3,0.0
10,4.2,2,2002-11-19,Visitante,DAL,Jump Shot,Right Side,3,0.0
7,3.43,2,2002-11-19,Visitante,DAL,Jump Shot,Center,3,1.0
24,2.56,3,2002-11-19,Visitante,DAL,Jump Shot,Left Side Center,3,0.0
0,2.11,2,2002-11-19,Visitante,DAL,Layup Shot,Center,3,0.0
17,9.13,2,2002-11-20,Visitante,SAS,Jump Shot,Right Side Center,1,0.0
1,8.33,2,2002-11-20,Visitante,SAS,Slam Dunk Shot,Center,1,1.0
12,5.2,2,2002-11-20,Visitante,SAS,Running Jump Shot,Left Side,1,1.0
22,4.11,2,2002-11-20,Visitante,SAS,Jump Shot,Right Side Center,1,1.0
19,3.28,2,2002-11-20,Visitante,SAS,Jump Shot,Center,1,0.0
16,0.31,2,2002-11-20,Visitante,SAS,Jump Shot,Right Side,1,1.0
10,4.24,2,2002-11-20,Visitante,SAS,Jump Shot,Right Side,2,0.0
1,3.29,2,2002-11-20,Visitante,SAS,Slam Dunk Shot,Center,2,1.0
5,0.14,2,2002-11-20,Visitante,SAS,Running Jump Shot,Center,2,0.0
18,11.41,2,2002-11-20,Visitante,SAS,Jump Shot,Right Side Center,3,0.0
17,9.55,2,2002-11-20,Visitante,SAS,Jump Shot,Left Side,3,0.0
5,9.3,2,2002-11-20,Visitante,SAS,Running Jump Shot,Center,3,0.0
19,7.57,2,2002-11-20,Visitante,SAS,Jump Shot,Right Side Center,3,1.0
20,6.43,2,2002-11-20,Visitante,SAS,Jump Shot,Right Side Center,3,0.0
16,2.53,2,2002-11-20,Visitante,SAS,Jump Shot,Center,3,0.0
18,1.15,2,2002-11-20,Visitante,SAS,Jump Shot,Right Side,3,0.0
20,10.58,2,2002-11-20,Visitante,SAS,Jump Shot,Left Side,4,0.0
23,9.16,2,2002-11-20,Visitante,SAS,Jump Shot,Left Side Center,4,0.0
8,8.3,2,2002-11-20,Visitante,SAS,Fadeaway Jump Shot,Center,4,0.0
3,4.2,2,2002-11-20,Visitante,SAS,Driving Layup Shot,Center,4,0.0
24,3.1,3,2002-11-20,Visitante,SAS,Jump Shot,Right Side Center,4,0.0
14,2.13,2,2002-11-20,Visitante,SAS,Fadeaway Jump Shot,Right Side,4,0.0
22,1.44,2,2002-11-20,Visitante,SAS,Jump Shot,Right Side Center,4,0.0
24,0.34,3,2002-11-20,Visitante,SAS,Jump Shot,Left Side Center,4,0.0
1,0.28,2,2002-11-20,Visitante,SAS,Running Layup Shot,Center,4,0.0
27,8.31,3,2002-11-22,Casa,CHI,Jump Shot,Center,1,0.0
4,5.11,2,2002-11-22,Casa,CHI,Reverse Layup Shot,Center,1,0.0
0,10.24,2,2002-11-22,Casa,CHI,Driving Layup Shot,Center,2,0.0
24,9.1,3,2002-11-22,Casa,CHI,Jump Shot,Right Side Center,2,0.0
17,8.56,2,2002-11-22,Casa,CHI,Jump Shot,Right Side Center,3,1.0
0,8.38,2,2002-11-22,Casa,CHI,Driving Layup Shot,Center,3,0.0
20,6.24,2,2002-11-22,Casa,CHI,Jump Shot,Center,3,1.0
15,5.7,2,2002-11-22,Casa,CHI,Jump Shot,Right Side,3,1.0
16,3.21,2,2002-11-22,Casa,CHI,Jump Shot,Right Side,3,0.0
8,1.28,2,2002-11-22,Casa,CHI,Jump Shot,Left Side,3,0.0
0,1.6,2,2002-11-22,Casa,CHI,Slam Dunk Shot,Center,3,1.0
26,0.37,3,2002-11-22,Casa,CHI,Jump Shot,Left Side Center,3,1.0
21,0.0,2,2002-11-22,Casa,CHI,Jump Shot,Left Side Center,3,0.0
13,9.26,2,2002-11-22,Casa,CHI,Jump Shot,Left Side,4,0.0
20,10.41,2,2002-11-24,Casa,MIL,Jump Shot,Left Side Center,1,1.0
26,7.28,3,2002-11-24,Casa,MIL,Jump Shot,Left Side Center,1,0.0
0,4.58,2,2002-11-24,Casa,MIL,Slam Dunk Shot,Center,1,1.0
18,11.45,2,2002-11-24,Casa,MIL,Jump Shot,Center,2,1.0
5,6.13,2,2002-11-24,Casa,MIL,Jump Shot,Center,2,0.0
18,3.13,2,2002-11-24,Casa,MIL,Jump Shot,Right Side Center,2,0.0
0,11.5,2,2002-11-24,Casa,MIL,Alley Oop Layup shot,Center,3,0.0
27,10.51,3,2002-11-24,Casa,MIL,Jump Shot,Left Side Center,3,0.0
11,8.18,2,2002-11-24,Casa,MIL,Jump Shot,Right Side,3,0.0
16,2.31,2,2002-11-24,Casa,MIL,Turnaround Jump Shot,Right Side,3,0.0
13,9.13,2,2002-11-24,Casa,MIL,Jump Shot,Right Side,4,0.0
17,5.34,2,2002-11-24,Casa,MIL,Jump Shot,Center,4,0.0
23,2.7,3,2002-11-24,Casa,MIL,Jump Shot,Right Side,4,0.0
7,0.56,2,2002-11-24,Casa,MIL,Jump Shot,Center,4,1.0
20,0.21,2,2002-11-24,Casa,MIL,Jump Shot,Left Side Center,4,0.0
13,11.46,2,2002-11-26,Visitante,MIA,Jump Shot,Center,1,1.0
25,6.4,3,2002-11-26,Visitante,MIA,Jump Shot,Left Side Center,1,1.0
15,9.2,2,2002-11-26,Visitante,MIA,Jump Shot,Right Side,3,1.0
26,6.25,3,2002-11-26,Visitante,MIA,Jump Shot,Right Side Center,3,0.0
6,6.7,2,2002-11-26,Visitante,MIA,Jump Shot,Center,3,0.0
13,4.23,2,2002-11-26,Visitante,MIA,Jump Shot,Center,3,0.0
18,0.39,2,2002-11-26,Visitante,MIA,Jump Shot,Right Side Center,3,0.0
24,11.1,3,2002-11-26,Visitante,MIA,Jump Shot,Right Side Center,4,0.0
0,10.2,2,2002-11-26,Visitante,MIA,Layup Shot,Center,4,0.0
9,5.7,2,2002-11-26,Visitante,MIA,Jump Shot,Right Side,4,1.0
0,3.49,2,2002-11-26,Visitante,MIA,Dunk Shot,Center,4,1.0
19,2.16,2,2002-11-26,Visitante,MIA,Jump Shot,Left Side,4,1.0
24,1.33,3,2002-11-26,Visitante,MIA,Jump Shot,Right Side Center,4,0.0
14,1.5,2,2002-11-26,Visitante,MIA,Jump Shot,Center,4,1.0
17,7.55,2,2002-11-27,Visitante,ORL,Jump Shot,Left Side Center,1,0.0
13,6.21,2,2002-11-27,Visitante,ORL,Jump Shot,Right Side,1,1.0
17,4.3,2,2002-11-27,Visitante,ORL,Jump Shot,Left Side,1,0.0
15,3.16,2,2002-11-27,Visitante,ORL,Fadeaway Jump Shot,Right Side,1,1.0
0,2.37,2,2002-11-27,Visitante,ORL,Layup Shot,Center,1,0.0
19,10.49,2,2002-11-27,Visitante,ORL,Jump Shot,Right Side,2,0.0
16,9.42,2,2002-11-27,Visitante,ORL,Turnaround Jump Shot,Left Side Center,2,1.0
16,9.23,2,2002-11-27,Visitante,ORL,Jump Shot,Left Side Center,2,0.0
15,8.57,2,2002-11-27,Visitante,ORL,Jump Shot,Center,2,0.0
16,5.17,2,2002-11-27,Visitante,ORL,Jump Shot,Left Side Center,2,1.0
11,4.51,2,2002-11-27,Visitante,ORL,Fadeaway Jump Shot,Right Side,2,0.0
17,4.2,2,2002-11-27,Visitante,ORL,Jump Shot,Left Side Center,2,0.0
0,1.36,2,2002-11-27,Visitante,ORL,Slam Dunk Shot,Center,2,1.0
16,0.48,2,2002-11-27,Visitante,ORL,Fadeaway Jump Shot,Right Side,2,1.0
0,0.24,2,2002-11-27,Visitante,ORL,Reverse Layup Shot,Center,2,0.0
0,10.27,2,2002-11-27,Visitante,ORL,Driving Finger Roll Shot,Center,3,1.0
22,6.23,2,2002-11-27,Visitante,ORL,Jump Shot,Left Side Center,3,0.0
20,4.52,2,2002-11-27,Visitante,ORL,Jump Shot,Center,3,0.0
0,3.2,2,2002-11-27,Visitante,ORL,Reverse Layup Shot,Center,3,0.0
18,0.6,2,2002-11-27,Visitante,ORL,Jump Shot,Center,3,1.0
19,11.44,2,2002-11-27,Visitante,ORL,Jump Shot,Right Side,4,1.0
16,10.53,2,2002-11-27,Visitante,ORL,Fadeaway Jump Shot,Left Side,4,1.0
14,10.16,2,2002-11-27,Visitante,ORL,Fadeaway Jump Shot,Right Side,4,0.0
0,9.6,2,2002-11-27,Visitante,ORL,Finger Roll Shot,Center,4,1.0
15,7.24,2,2002-11-27,Visitante,ORL,Jump Shot,Right Side,4,1.0
19,4.43,2,2002-11-27,Visitante,ORL,Jump Shot,Right Side,4,0.0
0,3.24,2,2002-11-27,Visitante,ORL,Slam Dunk Shot,Center,4,1.0
0,2.15,2,2002-11-27,Visitante,ORL,Finger Roll Shot,Center,4,1.0
16,1.11,2,2002-11-27,Visitante,ORL,Jump Shot,Right Side,4,0.0
13,0.45,2,2002-11-27,Visitante,ORL,Jump Shot,Right Side,4,0.0
14,0.33,2,2002-11-27,Visitante,ORL,Fadeaway Jump Shot,Right Side,4,0.0
0,10.39,2,2002-11-29,Visitante,MEM,Layup Shot,Center,1,0.0
0,10.27,2,2002-11-29,Visitante,MEM,Layup Shot,Center,1,1.0
0,9.49,2,2002-11-29,Visitante,MEM,Layup Shot,Center,1,1.0
0,7.45,2,2002-11-29,Visitante,MEM,Dunk Shot,Center,1,1.0
7,6.28,2,2002-11-29,Visitante,MEM,Jump Shot,Center,1,0.0
13,4.43,2,2002-11-29,Visitante,MEM,Jump Shot,Center,1,0.0
0,3.39,2,2002-11-29,Visitante,MEM,Driving Layup Shot,Center,1,1.0
0,2.34,2,2002-11-29,Visitante,MEM,Layup Shot,Center,1,0.0
22,0.46,3,2002-11-29,Visitante,MEM,Jump Shot,Right Side,1,1.0
9,0.9,2,2002-11-29,Visitante,MEM,Turnaround Jump Shot,Center,1,0.0
16,8.57,2,2002-11-29,Visitante,MEM,Jump Shot,Left Side,2,1.0
0,3.56,2,2002-11-29,Visitante,MEM,Driving Layup Shot,Center,2,1.0
7,3.3,2,2002-11-29,Visitante,MEM,Jump Shot,Center,2,1.0
15,3.0,2,2002-11-29,Visitante,MEM,Fadeaway Jump Shot,Left Side,2,0.0
8,0.4,2,2002-11-29,Visitante,MEM,Running Jump Shot,Right Side,2,1.0
43,0.0,3,2002-11-29,Visitante,MEM,Jump Shot,Left Side Center,2,0.0
8,11.53,2,2002-11-29,Visitante,MEM,Running Jump Shot,Center,3,0.0
21,10.37,2,2002-11-29,Visitante,MEM,Jump Shot,Right Side Center,3,0.0
6,9.59,2,2002-11-29,Visitante,MEM,Running Jump Shot,Center,3,0.0
0,9.5,2,2002-11-29,Visitante,MEM,Reverse Dunk Shot,Center,3,1.0
6,7.12,2,2002-11-29,Visitante,MEM,Jump Shot,Center,3,0.0
6,3.48,2,2002-11-29,Visitante,MEM,Running Jump Shot,Center,3,1.0
16,2.53,2,2002-11-29,Visitante,MEM,Fadeaway Jump Shot,Left Side,3,0.0
12,11.27,2,2002-11-29,Visitante,MEM,Fadeaway Jump Shot,Right Side,4,0.0
25,9.43,3,2002-11-29,Visitante,MEM,Jump Shot,Left Side Center,4,0.0
23,8.36,3,2002-11-29,Visitante,MEM,Jump Shot,Left Side,4,1.0
0,5.58,2,2002-11-29,Visitante,MEM,Layup Shot,Center,4,0.0
13,5.56,2,2002-11-29,Visitante,MEM,Jump Shot,Left Side,4,1.0
17,4.4,2,2002-11-29,Visitante,MEM,Jump Shot,Center,4,0.0
7,2.4,2,2002-11-29,Visitante,MEM,Running Jump Shot,Center,4,1.0
0,1.4,2,2002-11-29,Visitante,MEM,Tip Shot,Center,4,1.0
21,0.0,2,2002-11-29,Visitante,MEM,Jump Shot,Center,4,0.0
16,2.1,2,2002-11-29,Visitante,MEM,Jump Shot,Left Side,5,0.0
11,0.55,2,2002-11-29,Visitante,MEM,Fadeaway Jump Shot,Center,5,0.0
0,0.32,2,2002-11-29,Visitante,MEM,Dunk Shot,Center,5,1.0
15,10.46,2,2002-12-01,Casa,MIN,Jump Shot,Right Side,1,0.0
18,7.31,2,2002-12-01,Casa,MIN,Jump Shot,Right Side,1,1.0
17,6.46,2,2002-12-01,Casa,MIN,Jump Shot,Left Side Center,1,1.0
0,5.15,2,2002-12-01,Casa,MIN,Layup Shot,Center,1,0.0
21,1.47,2,2002-12-01,Casa,MIN,Jump Shot,Right Side,1,1.0
0,0.35,2,2002-12-01,Casa,MIN,Driving Layup Shot,Center,1,0.0
0,0.45,2,2002-12-01,Casa,MIN,Driving Layup Shot,Center,2,1.0
0,6.57,2,2002-12-01,Casa,MIN,Slam Dunk Shot,Center,3,1.0
11,0.28,2,2002-12-01,Casa,MIN,Jump Shot,Right Side,3,0.0
0,7.1,2,2002-12-01,Casa,MIN,Reverse Layup Shot,Center,4,1.0
5,6.44,2,2002-12-01,Casa,MIN,Jump Shot,Center,4,0.0
8,1.56,2,2002-12-01,Casa,MIN,Jump Shot,Center,4,1.0
24,1.22,3,2002-12-01,Casa,MIN,Jump Shot,Right Side Center,4,0.0
25,0.1,3,2002-12-01,Casa,MIN,Jump Shot,Center,4,0.0
27,0.0,3,2002-12-01,Casa,MIN,Jump Shot,Right Side Center,4,0.0
21,10.34,2,2002-12-03,Casa,MEM,Jump Shot,Right Side Center,1,1.0
0,8.0,2,2002-12-03,Casa,MEM,Driving Finger Roll Shot,Center,1,1.0
20,5.9,2,2002-12-03,Casa,MEM,Jump Shot,Left Side Center,1,0.0
0,0.45,2,2002-12-03,Casa,MEM,Layup Shot,Center,1,0.0
0,10.5,2,2002-12-03,Casa,MEM,Layup Shot,Center,2,0.0
18,3.57,2,2002-12-03,Casa,MEM,Jump Shot,Left Side,2,0.0
0,1.24,2,2002-12-03,Casa,MEM,Slam Dunk Shot,Center,2,1.0
0,0.3,2,2002-12-03,Casa,MEM,Reverse Dunk Shot,Center,2,1.0
0,7.51,2,2002-12-03,Casa,MEM,Running Dunk Shot,Center,3,1.0
25,6.19,3,2002-12-03,Casa,MEM,Jump Shot,Right Side Center,3,1.0
0,5.19,2,2002-12-03,Casa,MEM,Driving Layup Shot,Center,3,1.0
16,3.2,2,2002-12-03,Casa,MEM,Jump Shot,Right Side Center,3,1.0
51,0.0,3,2002-12-03,Casa,MEM,Jump Shot,Back Court,3,0.0
0,11.1,2,2002-12-03,Casa,MEM,Slam Dunk Shot,Center,4,1.0
9,3.44,2,2002-12-03,Casa,MEM,Turnaround Jump Shot,Left Side,4,1.0
0,1.1,2,2002-12-03,Casa,MEM,Alley Oop Dunk Shot,Center,4,1.0
0,5.39,2,2002-12-04,Visitante,UTA,Dunk Shot,Center,1,1.0
0,3.5,2,2002-12-04,Visitante,UTA,Driving Layup Shot,Center,1,1.0
16,2.17,2,2002-12-04,Visitante,UTA,Jump Shot,Center,1,1.0
6,0.41,2,2002-12-04,Visitante,UTA,Jump Shot,Center,1,0.0
22,0.0,2,2002-12-04,Visitante,UTA,Jump Shot,Left Side Center,1,0.0
22,11.5,2,2002-12-04,Visitante,UTA,Jump Shot,Left Side Center,2,1.0
13,8.58,2,2002-12-04,Visitante,UTA,Fadeaway Jump Shot,Left Side,2,0.0
19,4.3,2,2002-12-04,Visitante,UTA,Jump Shot,Left Side,2,0.0
